Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
blood coagulation (GO:0007596)	31/472	0.0000000295507706056106079828393732623903478184956838958896696567535400390625	0.0000019145489648135025146833375353505601879078312776982784271240234375	0.000014174211736897189125249617303037297233458957634866237640380859375	0.0005969114917700828713831295857517034164629876613616943359375	-2.255840126261056	29.70045537255828	CFD;SPARC;ITGB2;SERPINE1;SLC3A2;CLU;LRP8;THBS1;GNAI2;RAC2;FLNA;CD36;TIMP1;FGB;ABCC4;SLC16A1;FCER1G;ACTN1;ITGA1;FGG;F2R;TFPI2;FN1;PLAUR;F3;RHOB;COL1A1;KIF4A;IRF1;CD48;CD44
response to hypoxia (GO:0001666)	21/241	0.00000005075401021086703467209675397046886313745517327333800494670867919921875	0.000002999829129831772542920560742363278450284269638359546661376953125	0.00000786594010890194329332740508231580633946578018367290496826171875	0.000436075144814080284567936462991610824246890842914581298828125	-2.3353291656974102	29.698276441978184	ALAS2;EDN1;EGLN3;ACAA2;VCAM1;ADIPOQ;CXCR4;ADM;THBS1;ICAM1;BBC3;DPP4;DDIT4;UCP2;CASP1;ANKRD1;CCL2;HMOX1;ANGPTL4;ADA;TLR2
coagulation (GO:0050817)	31/472	0.0000000295507706056106079828393732623903478184956838958896696567535400390625	0.0000019145489648135025146833375353505601879078312776982784271240234375	0.000014174211736897189125249617303037297233458957634866237640380859375	0.0005969114917700828713831295857517034164629876613616943359375	-2.2532431377819844	29.666263348253104	CFD;SPARC;SERPINE1;ITGB2;SLC3A2;LRP8;THBS1;CLU;GNAI2;RAC2;FLNA;CD36;TIMP1;FGB;ABCC4;FCER1G;SLC16A1;ACTN1;ITGA1;FGG;TFPI2;F2R;PLAUR;FN1;F3;RHOB;COL1A1;KIF4A;IRF1;CD48;CD44
platelet activation (GO:0030168)	20/205	0.00000001600447442736171977736920799505193624412413555546663701534271240234375	0.000001100389272362890647860393655843580518194357864558696746826171875	0.00000272521978654261413512285318339056772174444631673395633697509765625	0.00019534607363536312979630793495999796505202539265155792236328125	-2.1362478297431235	29.308992431363794	FGB;CFD;ABCC4;FCER1G;SPARC;ACTN1;FGG;F2R;SERPINE1;FN1;THBS1;CLU;RHOB;GNAI2;COL1A1;COL3A1;RAC2;FLNA;TIMP1;CD36
response to decreased oxygen levels (GO:0036293)	21/245	0.00000006735837395882765425835923996100707000778129440732300281524658203125	0.00000378217269778817255631978878904764229673673980869352817535400390625	0.00000992995114033625345356486036063614619706640951335430145263671875	0.0004809975269931908285238331135502676261239685118198394775390625	-2.332612788814497	29.12316500891292	EDN1;EGLN3;ALAS2;VCAM1;ACAA2;ADIPOQ;CXCR4;ADM;THBS1;ICAM1;BBC3;DPP4;DDIT4;UCP2;CASP1;ANKRD1;HMOX1;CCL2;ANGPTL4;ADA;TLR2
hemostasis (GO:0007599)	31/478	0.00000003940683448743484056667752400172910487441413351916708052158355712890625	0.0000023707433105029992941406059847597731504720286466181278228759765625	0.0000178698858708560491775733936048453642797539941966533660888671875	0.00070827818234016500474614641547077553695999085903167724609375	-2.2423540487944797	29.043658084983768	CFD;SPARC;ITGB2;SERPINE1;SLC3A2;THBS1;CLU;LRP8;GNAI2;RAC2;FLNA;CD36;TIMP1;FGB;ABCC4;SLC16A1;FCER1G;ACTN1;ITGA1;FGG;F2R;TFPI2;FN1;PLAUR;F3;RHOB;COL1A1;KIF4A;IRF1;CD48;CD44
response to extracellular stimulus (GO:0009991)	24/313	0.00000006565138775114205227194374980825841703335754573345184326171875	0.00000374880551412877219120511722294519785236843745224177837371826171875	0.000013369816620006003796724929066908060804053093306720256805419921875	0.000592669897273687194642899367380550756934098899364471435546875	-2.3071174469925064	28.825294490485607	NQO1;CDKN1A;SPARC;VCAM1;SLC16A1;STAT1;ADIPOQ;IGFBP2;ASNS;CYBB;ADM;ICAM1;GNAI2;COL1A1;CXCL10;CYP27B1;CYP24A1;TTPA;UCP2;PDK4;CCL2;HMOX1;UPP1;ADA
response to nutrient levels (GO:0031667)	23/291	0.0000000713505090964983017532473970508111182908805858460254967212677001953125	0.00000394065352698529116856097920251755795106873847544193267822265625	0.000012886657075213714079126546552256371569455950520932674407958984375	0.000578868635818600095997721322049756054184399545192718505859375	-2.3055609049300685	28.69077796363626	NQO1;SPARC;VCAM1;SLC16A1;STAT1;ADIPOQ;IGFBP2;ASNS;CYBB;ADM;ICAM1;GNAI2;COL1A1;CXCL10;CYP27B1;CYP24A1;TTPA;UCP2;PDK4;CCL2;HMOX1;UPP1;ADA
interferon-gamma-mediated signaling pathway (GO:0060333)	12/65	0.0000000103039200428670207165243919941212402680008608513162471354007720947265625	0.000000754650144009108506595461147992143224882966023869812488555908203125	0.0000008675102783481242611874164651075691523374189273454248905181884765625	0.00008596006258102442524650366184602034991257824003696441650390625	-2.0247543134258845	28.54298500405629	VCAM1;OAS1;STAT1;IRF1;IRF8;GBP2;HLA-G;CD44;HLA-DQA1;ICAM1;HLA-DQB1;JAK1
platelet degranulation (GO:0002576)	13/81	0.00000001477828968485404811048159324886330789894373083370737731456756591796875	0.000001037251207255693555934756948377906127234382438473403453826904296875	0.00000124491120538866617526471518295760887440337683074176311492919921875	0.00011037120660406358704265505910058209337876178324222564697265625	-2.038252526519133	28.08495195824304	FGB;CFD;ABCC4;SPARC;ACTN1;SERPINE1;FGG;FN1;THBS1;CLU;FLNA;TIMP1;CD36
cell chemotaxis (GO:0060326)	17/155	0.000000034374039852451625283859086568138963002638774923980236053466796875	0.000002185021514394519306641144484881777998452889733016490936279296875	0.00000369165746228719267733376675766354679808500804938375949859619140625	0.000253820285519296986141701832906392155564390122890472412109375	-2.12400359724007	27.684018377633222	CCL13;EDN1;FCER1G;VCAM1;C5AR1;ITGA1;ITGB2;CXCR4;CXCL13;CXCL3;CORO1A;CXCL10;CCL5;DPYSL3;CCL2;CCL19;CCR2
regulation of peptidase activity (GO:0052547)	26/372	0.0000001182118170407145555816341947301395531866319288383238017559051513671875	0.000005771820458118366757517721243875286063484963960945606231689453125	0.00002651187026826582471814887365102464400479220785200595855712890625	0.0010089205836928418456854839035941040492616593837738037109375	-2.2638851324518954	27.308166532077863	CSTB;TNFAIP8;PCOLCE2;SERPINE1;RPS27L;SERPINA6;THBS1;WFDC2;HERPUD1;BBC3;C3;MYC;CASP1;TIMP1;SNCA;EGLN3;F2R;TFPI2;FN1;F3;AGT;NLE1;SERPINB6;SLPI;BAX;CD44
xenobiotic metabolic process (GO:0006805)	17/156	0.00000003783833720274451846480345579455673021840311776031740009784698486328125	0.00000231777014610993257638237204087960918741373461671173572540283203125	0.00000399537715367416826871271862131607122137211263179779052734375	0.0002692085126145654888456248965411532481084577739238739013671875	-2.096871913457264	27.206713828982082	NQO1;SLC26A2;MAOB;EPHX2;CYP4A11;UGT2B28;ADH7;CYP27B1;SULT1B1;UGDH;CYP26B1;CYP24A1;GSTA3;ALDH1A1;CYP2E1;CYP2F1;GSTM5
response to toxic substance (GO:0009636)	16/142	0.00000005949870601558010684322940213493435823721711130929179489612579345703125	0.0000034560541476980928334863073236871144899851060472428798675537109375	0.0000052059862079098796660745450404217393725048168562352657318115234375	0.0003247956950823774617716221957408606613171286880970001220703125	-2.149738131517244	27.03378043825164	NQO1;CDKN1A;MAOB;EPHX2;EPHX1;ASNS;CRIP1;CCL5;TTPA;CCL2;BAX;BLMH;NUPR1;CYP2F1;TLR2;JAK1
antigen processing and presentation (GO:0019882)	20/225	0.000000076247311979198380876553164421649544379988583386875689029693603515625	0.0000040774157786971322323999779302372559186551370657980442047119140625	0.00000987060377284755018144173088767701074175420217216014862060546875	0.0004809975269931908285238331135502676261239685118198394775390625	-2.1727641002779294	26.96410494721766	CD74;SEC13;FCER1G;NCF2;CYBB;HLA-G;PSMB10;PSMB8;CTSS;ICAM1;PSMB9;RAB32;HLA-DMA;PSMB3;KIF4A;BLMH;CD36;SEC24D;HLA-DQA1;HLA-DQB1
response to nutrient (GO:0007584)	17/163	0.0000000725486636471002086659436679239032486066207638941705226898193359375	0.000003942200771404525644716655696786489215810433961451053619384765625	0.000006831162100213593836779170376249936680324026383459568023681640625	0.0003900709341630440225336118320598188802250660955905914306640625	-2.130976980184815	26.51739044094347	NQO1;SPARC;VCAM1;SLC16A1;STAT1;ADIPOQ;IGFBP2;CYBB;GNAI2;COL1A1;CYP27B1;CXCL10;CYP24A1;TTPA;CCL2;HMOX1;ADA
antigen processing and presentation of peptide antigen (GO:0048002)	18/185	0.000000087510802968886145853221066558125240675281020230613648891448974609375	0.00000446702871518450648244229206351718630685354582965373992919921875	0.00000889345032828459193031435392473582624006667174398899078369140625	0.0004755878437458855765261611647787276524468325078487396240234375	-2.1346899479179298	26.296790965847524	CD74;SEC13;FCER1G;NCF2;CYBB;HLA-G;PSMB10;CTSS;PSMB8;PSMB9;HLA-DMA;PSMB3;KIF4A;BLMH;CD36;SEC24D;HLA-DQA1;HLA-DQB1
cellular response to lipid (GO:0071396)	23/315	0.00000029687276865793984933250310338792576914102028240449726581573486328125	0.00001111293730676221567783661103856474028361844830214977264404296875	0.000041359995984743648587793340976048739321413449943065643310546875	0.00143651367497527157786330054278778334264643490314483642578125	-2.3016789367993993	26.256173696642353	SPON2;ANXA1;STAT1;NR1I3;GFI1;SERPINE1;TNFAIP3;LRP8;NME1;ICAM1;COL1A1;CXCL10;CYP26B1;CYP24A1;CCL5;DPYSL3;ANKRD1;PDK4;RARB;CCL2;IRF8;CD36;TLR2
cellular response to lipopolysaccharide (GO:0071222)	14/110	0.0000000863802111020133338217870280599519627884319561417214572429656982421875	0.00000446702871518450648244229206351718630685354582965373992919921875	0.0000057237169722311528405746076930693533313387888483703136444091796875	0.0003501707858991012930170716455080537343746982514858245849609375	-2.1279666282643577	26.213967822515162	SPON2;STAT1;GFI1;SERPINE1;TNFAIP3;ICAM1;CXCL10;CCL5;DPYSL3;ANKRD1;CCL2;IRF8;CD36;TLR2
regulation of granulocyte chemotaxis (GO:0071622)	8/30	0.000000148528731050586789241385425597297142985553364269435405731201171875	0.000006854702669992149209848668334199572882425854913890361785888671875	0.000005902535872460670224163604979938924088855856098234653472900390625	0.0003501707858991012930170716455080537343746982514858245849609375	-2.203700967117107	26.203272993530128	CD74;EDN1;CCL5;RAC2;C3AR1;CCL2;CCL19;THBS1
negative regulation of immune system process (GO:0002683)	23/311	0.000000236583923949010507545848819820066832875227191834710538387298583984375	0.000009377073409226075603674528669007059988871333189308643341064453125	0.0000343662813634336598909817250824261236630263738334178924560546875	0.00120840919294259280768188968835374907939694821834564208984375	-2.243544760028775	25.974062524765756	IL33;CD74;FCER1G;ADIPOQ;PLCL2;TNFAIP3;THOC5;SAMSN1;HLA-G;THBS1;NME1;FSTL3;GREM1;COL3A1;PTPRC;BCL6;MYC;IRF1;CCL2;HMOX1;IL7R;ADA;CCR2
positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)	6/11	0.00000003700954046539765124124445288926466002266124633024446666240692138671875	0.00000230898410792453126301926498442629309693074901588261127471923828125	0.0000033967352496089077247489081134990129839934525080025196075439453125	0.00023840835533192521818353359908115862708655185997486114501953125	-1.9883082230820237	25.805661721451223	CD74;SPON2;GPRC5B;FCER1G;CD36;TLR2
regulation of leukocyte proliferation (GO:0070663)	17/176	0.000000222097925422499637584144624967430470263707320555113255977630615234375	0.000008979399217531989176228381099864606085247942246496677398681640625	0.00001719251279066522680358773678133132989387377165257930755615234375	0.000689542566568466098846090783780482524889521300792694091796875	-2.2017383783379256	25.58547163670807	CD74;CDKN1A;VCAM1;IGFBP2;TNFAIP3;HLA-G;AIF1;CORO1A;GREM1;PTPRC;BCL6;CCL5;IRF1;MZB1;CCL19;ADA;CCR2
cellular cation homeostasis (GO:0030003)	26/389	0.000000282432391609901533780142314500327671566992648877203464508056640625	0.000010812667356065434564574463671693393962414120323956012725830078125	0.0000536814895858463611544829363619868445312022231519222259521484375	0.0017389705616799653979664963543427802505902945995330810546875	-2.2330785516544513	25.534789221882495	CCL13;ALAS2;C5AR1;HTR2B;CXCR4;ADM;CXCL13;HERPUD1;BBC3;CCL5;TTPA;MYC;C3AR1;CCL2;HMOX1;CCL19;CCR2;EDN1;EPHX2;F2R;CCDC109B;AGT;ATOX1;PTPRC;BAX;SLC26A6
chemotaxis (GO:0006935)	21/263	0.000000223885287703379949394576382826205218634640914388000965118408203125	0.000008979399217531989176228381099864606085247942246496677398681640625	0.0000266529925641623391028255107837452442254289053380489349365234375	0.0010089205836928418456854839035941040492616593837738037109375	-2.193623785265326	25.49117537837644	CCL13;EDN1;FCER1G;VCAM1;ITGA1;ITGB2;C5AR1;PLAUR;CXCR4;CXCL13;CXCL3;CORO1A;CXCL10;CCL5;DPYSL3;NTF3;C3AR1;RAC2;CCL2;CCL19;CCR2
cellular response to biotic stimulus (GO:0071216)	15/132	0.00000013788777166746295514262120839032998986795064411126077175140380859375	0.000006636341467824038610067056975783117422906798310577869415283203125	0.000009335575270754561832985997382738929672996164299547672271728515625	0.0004809975269931908285238331135502676261239685118198394775390625	-2.135788283188217	25.464896334557025	SPON2;STAT1;GFI1;SERPINE1;TNFAIP3;ICAM1;CXCL10;CCL5;DPYSL3;ANKRD1;CCL2;IRF8;TXNIP;CD36;TLR2
taxis (GO:0042330)	21/263	0.000000223885287703379949394576382826205218634640914388000965118408203125	0.000008979399217531989176228381099864606085247942246496677398681640625	0.0000266529925641623391028255107837452442254289053380489349365234375	0.0010089205836928418456854839035941040492616593837738037109375	-2.191142597196953	25.462342539936923	CCL13;EDN1;FCER1G;VCAM1;ITGA1;ITGB2;C5AR1;PLAUR;CXCR4;CXCL13;CXCL3;CORO1A;CXCL10;CCL5;DPYSL3;NTF3;C3AR1;RAC2;CCL2;CCL19;CCR2
positive regulation of response to wounding (GO:1903036)	15/130	0.000000112479006314270167123702871304902206617271076538600027561187744140625	0.00000565584734735486872468819552484120549706858582794666290283203125	0.000007895691253683257421615120097424522782603162340819835662841796875	0.000436075144814080284567936462991610824246890842914581298828125	-2.1068056526197196	25.456154780205107	IL33;FCER1G;F2R;SERPINE1;THBS1;F3;AGT;CTSS;C3;GPRC5B;FABP4;ALOX5AP;CD36;TLR2;CCR2
positive regulation of immune effector process (GO:0002699)	15/133	0.000000152448276412873807340677182430022096326638347818516194820404052734375	0.0000069405168004725925428276267492577744633308611810207366943359375	0.00001013947378465042373934558439518838213189155794680118560791015625	0.00048112517155615881769836761350234155543148517608642578125	-2.1429837124299844	25.45464838029666	CD74;SPON2;IL33;FCER1G;HLA-G;C3;GPRC5B;PTPRC;MZB1;CCL2;HMOX1;CD36;CCL19;TLR2;CCR2
antigen processing and presentation of exogenous peptide antigen (GO:0002478)	17/171	0.00000014631687533850723694826378822042567406924717943184077739715576171875	0.000006846410458547650667855515027593327204158413223922252655029296875	0.000012183660099298233649742044526487205757803167216479778289794921875	0.000554685822628861479634265752025612528086639940738677978515625	-2.11577101650989	25.16029628808502	CD74;SEC13;FCER1G;NCF2;CYBB;HLA-G;CTSS;PSMB10;PSMB8;PSMB9;HLA-DMA;PSMB3;KIF4A;CD36;SEC24D;HLA-DQA1;HLA-DQB1
cellular response to molecule of bacterial origin (GO:0071219)	14/116	0.000000169598159135125315260630746334868934610540236462838947772979736328125	0.000007518107870082068203772436565390790974561241455376148223876953125	0.0000099485343016025482541786484347312580212019383907318115234375	0.0004809975269931908285238331135502676261239685118198394775390625	-2.1222734278461064	25.038998004596067	SPON2;STAT1;GFI1;SERPINE1;TNFAIP3;ICAM1;CXCL10;CCL5;DPYSL3;ANKRD1;CCL2;IRF8;CD36;TLR2
antigen processing and presentation of exogenous antigen (GO:0019884)	17/173	0.00000017322318056516924095013568694889638521772212698124349117279052734375	0.0000075790765626500667558854314187488654397384379990398883819580078125	0.0000140045200450966296208503425457791990993428044021129608154296875	0.0005969114917700828713831295857517034164629876613616943359375	-2.107922716094362	24.852660068673263	CD74;SEC13;FCER1G;NCF2;CYBB;HLA-G;CTSS;PSMB10;PSMB8;PSMB9;HLA-DMA;PSMB3;KIF4A;CD36;SEC24D;HLA-DQA1;HLA-DQB1
regulation of tumor necrosis factor production (GO:0032680)	12/78	0.000000086652660466902704814457360053825407675276437657885253429412841796875	0.00000446702871518450648244229206351718630685354582965373992919921875	0.0000047285756999413068371314154691997799773162114433944225311279296875	0.000300576821379287925824208560499073428218252956867218017578125	-2.0143929507003095	24.814877869879492	SPON2;FCER1G;ADIPOQ;HSPB1;TNFAIP3;CD36;CCL19;CD34;CLU;THBS1;CCR2;TLR2
response to acid chemical (GO:0001101)	21/275	0.00000046952085357282387999126350985878985966337495483458042144775390625	0.00001665069216512466963885964743585788028212846256792545318603515625	0.0000489120988715923118235646971374563918288913555443286895751953125	0.00161553785390582843074780416969815632910467684268951416015625	-2.2542594064656556	24.803748734247453	SLC22A6;EDN1;CEBPB;SPARC;ADIPOQ;IGFBP2;KRT8;ASNS;NME1;ICAM1;COL1A1;COL3A1;CYP26B1;HSD17B2;UCP2;PDK4;CCL2;CCL19;CYP2E1;CPEB3;TLR2
regulation of inflammatory response (GO:0050727)	20/247	0.00000034802250336202573565799636527706706345952625270001590251922607421875	0.0000128844814706226894565101181999722257387475110590457916259765625	0.0000344337436991655988977913127602192844278761185705661773681640625	0.00120840919294259280768188968835374907939694821834564208984375	-2.1988383332932986	24.7577915354538	IL33;ANXA1;FCER1G;ADIPOQ;SERPINE1;CFI;TNFAIP3;AGT;CTSS;C3;GPRC5B;FABP4;BCL6;CCL5;ALOX5AP;CASP4;CASP1;ADA;CCR2;TLR2
response to monosaccharide (GO:0034284)	14/116	0.000000169598159135125315260630746334868934610540236462838947772979736328125	0.000007518107870082068203772436565390790974561241455376148223876953125	0.0000099485343016025482541786484347312580212019383907318115234375	0.0004809975269931908285238331135502676261239685118198394775390625	-2.0805678307072966	24.546947192557692	EIF2B3;SPARC;VCAM1;NCF2;ADIPOQ;SLC2A5;THBS1;ICAM1;NME1;LGALS1;NNAT;UCP2;TXNIP;SLC26A6
response to alcohol (GO:0097305)	21/274	0.000000442172090272049783294425022439622097181199933402240276336669921875	0.000015847635873686549538331969078086558511131443083286285400390625	0.00004656665800772710988968128287268655185471288859844207763671875	0.00156883070828032632378079558321815056842751801013946533203125	-2.211711552981001	24.444920319842456	NQO1;CDKN1A;EDN1;SPARC;ANXA1;VCAM1;MAOB;ADIPOQ;IGFBP2;ADH7;LRP8;THBS1;NME1;ICAM1;COL1A1;CXCL10;CYP27B1;CYP24A1;CCL2;TXNIP;CYP2E1
regulation of tumor necrosis factor superfamily cytokine production (GO:1903555)	12/80	0.0000001156960934631451076304777957244607211606535202008672058582305908203125	0.0000057320608658431742408350707818076585908784181810915470123291015625	0.00000596976325531358621863907421012385157155222259461879730224609375	0.0003501707858991012930170716455080537343746982514858245849609375	-2.0172300854505956	24.346828262689556	SPON2;FCER1G;ADIPOQ;HSPB1;TNFAIP3;CD36;CCL19;CD34;CLU;THBS1;CCR2;TLR2
response to mechanical stimulus (GO:0009612)	17/176	0.000000222097925422499637584144624967430470263707320555113255977630615234375	0.000008979399217531989176228381099864606085247942246496677398681640625	0.00001719251279066522680358773678133132989387377165257930755615234375	0.000689542566568466098846090783780482524889521300792694091796875	-2.094319724193934	24.337204832670636	STAT1;GFI1;IGFBP2;ASNS;THBS1;AGT;COL1A1;CXCL10;RCAN1;COL3A1;IRF1;ANKRD1;CASP1;CCL2;TXNIP;PIEZO1;STRA6
